ID	M1	D1	D2	DR1	D3	DR2	DR3	D4	D5	R2	R3	M2	DR4	R4	DR5	DR6	D6	D7	DR7	M3	R5	M5	M6	R6	D8	R7	M7	M8	R8
585	0.014054061	0.010838843	0.010776094	0.014113529	0.009898638	0.020378504	0.0095317	0.002067896	0.036568067	0.012443383	0.00283849	0.018838842	0.041881766	0.010807306	0.02509548	0.01073399	0.005437949	0.018580453	0.019774037	0.012545356	0.001649675	0.01532976	0.019460345	0.014830394	0.008956828	0.017128463	0.020380781	0.013232764	0.010851535
586	0.038815979	0.022511443	0.073995848	0.024698676	0.021777003	0.024132439	0.013930946	0.008271584	0.04781978	0.008710368	0.043523512	0.026545641	0.032777034	0.039626788	0.039995922	0.05510115	0.039619344	0.033316675	0.030559875	0.016405466	0.002474513	0.01532976	0.013420927	0.061343903	0.057099779	0.117380353	0.040761562	0.013232764	0.013176865
587	0	0	0.000718406	0	0.001979728	0	0	0.000689299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001654096	0.00077511
588	0	0	0	0.000705676	0	0.000536276	0	0.000689299	0	0	0.000946163	0.001712622	0.000910473	0	0.002352701	0.007155994	0	0.001281411	0	0	0	0	0	0	0.000746402	0.000503778	0.001698398	0	0
589	0.333282025	0.121728545	0.219832324	0.179947498	0.124722838	0.118517088	0.127578142	0.153713596	0.203334525	0.161763974	0.221402214	0.182394246	0.176631796	0.133290104	0.188216103	0.271927753	0.166245873	0.284473148	0.11864422	0.115803289	0.120426276	0.109579397	0.170445776	0.267621205	0.411640891	0.216624685	0.251362965	0.104208019	0.112390903
590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000674109	0	0.000503778	0	0	0
591	2.191095079	1.494926588	1.90018463	2.276512265	1.492714602	1.383056883	1.432687866	1.397897639	1.720306529	1.557911503	1.673762891	2.158760062	1.505922628	1.46979358	1.902551112	2.72070873	2.049329967	2.218121708	1.439010579	1.493862426	1.534197763	1.568745458	1.831285524	2.148384835	2.041783603	1.85440806	1.924285399	1.389440254	1.428527137
592	0	0	0.002873625	0.000705676	0	0	0	0	0	0	0.000946163	0.000856311	0.000910473	0	0	0	0.00077685	0	0	0	0	0	0	0	0	0	0	0	0
593	0.041492943	0.039186587	0.061782941	0.060688176	0.039594552	0.044510943	0.020163212	0.003446493	0.028531129	0.075904634	0.174094049	0.040246618	0.019119937	0.049533485	0.014116208	0.092312316	0.039619344	0.080088161	0.024268136	0.032810932	0.03629285	0.022142987	0.034223364	0.02898668	0.042918135	0.066498741	0.073031132	0.038044197	0.04883191
594	0.001338482	0.000833757	0.01939697	0.005645412	0.001979728	0.004826488	0.001833019	0	0.007635091	0.004977353	0.027438736	0.005137866	0	0.012608523	0	0.008587192	0.003107399	0.020502569	0	0.002895082	0.002474513	0.000567769	0.002684185	0.002696435	0.001866006	0.015617128	0.001698398	0.004962287	0.003875548
595	0	0	0	0	0.001979728	0	0	0	0	0.001244338	0	0.005994177	0	0	0	0.000715599	0	0	0	0	0	0	0	0	0	0.000503778	0	0	0
596	13.88474331	14.47902684	13.14252462	14.11564626	14.61038961	13.92656231	11.54838804	13.2683095	12.42992795	18.58294759	17.3800738	14.48193184	14.12690175	15.25361144	11.40589587	12.4492819	13.69664012	12.73465831	14.25618163	15.61993361	17.38097595	12.05543695	13.01695734	11.32098366	12.21972592	13.2372796	14.36165696	15.40789996	14.33875393
597	0.022084953	0.002501271	0.004310438	0.005645412	0.00791891	0.001072553	0.001099812	0.03032914	0.006027703	0.009954706	0.007569306	0.011132043	0.007283785	0.008105479	0.002352701	0.004293596	0.012429598	0.008329169	0.00269646	0.024125685	0.012372563	0.004542151	0.001342093	0.007415197	0.008583627	0.00906801	0.015285586	0.011578669	0.007751097
598	0.226203463	0.034184044	0.17026229	0.119259322	0.144520114	0.087413056	0.079186433	0.219886266	0.112115282	0.201582798	0.265871889	0.178969002	0.162974698	0.180121762	0.086265714	0.103046306	0.215187415	0.256922821	0.149204095	0.28275303	0.108053713	0.130019077	0.045631153	0.039772421	0.233250731	0.362720403	0.26664855	0.243152044	0.299192336
599	0.034800533	0.003335029	0.017241751	0.016936235	0.029695914	0.008580423	0.007698681	0.016543167	0.014868335	0.03608581	0.042577349	0.053947594	0.0373294	0.021614611	0.021174312	0.017889984	0.032627695	0.057663476	0.017976397	0.042461206	0.012372563	0.013058685	0.005368371	0.006741088	0.036200514	0.083123426	0.054348749	0.039698293	0.037205265
600	0.001338482	0	0	0.000705676	0	0	0	0	0	0.001244338	0	0	0	0.000900609	0	0	0.00077685	0.001281411	0	0	0	0	0	0	0.000746402	0.001511335	0	0.001654096	0.00077511
601	0.004684687	0	0.001436813	0.002822706	0.003959455	0	0.002566227	0.001378597	0.000803694	0.001244338	0.001892327	0.004281555	0.001820946	0.002701826	0.000784234	0.000715599	0.003107399	0.002562821	0.003595279	0.002895082	0.000824838	0.001135538	0.000671046	0	0.002985609	0.002015113	0.003396797	0.001654096	0.003100439
602	1.62424794	1.60581629	1.551757581	1.694329184	1.712464365	1.954727545	2.342965239	3.813889368	2.090005666	3.074759843	2.389062352	1.596163727	2.366319776	2.50099067	1.34574514	1.128500175	1.444163915	1.3448404	1.751799887	2.284219872	3.080768089	1.534111555	1.10320022	1.085315213	1.458470174	2.052392947	1.941269383	2.704446209	2.467174105
603	0.014723302	0.008337572	0.013649719	0.014113529	0.029695914	0.024132439	0.01136472	0.008960882	0.021297885	0.026131103	0.026492573	0.022264086	0.019119937	0.009006088	0.011763506	0.013596388	0.006991649	0.01089199	0.009887018	0.037636069	0.0197961	0.005677689	0.009394649	0.012133959	0.022018869	0.023677582	0.020380781	0.019849146	0.025578619
604	0	0	0.000718406	0	0	0	0	0	0	0	0.000946163	0	0	0	0	0	0	0	0	0	0.000824838	0	0	0	0.000373201	0.000503778	0	0.001654096	0
605	1.805612255	2.199451388	2.060389233	1.826290682	1.957950586	1.826557481	1.404459369	1.313113907	1.854121543	2.98392315	2.368246759	2.19129988	1.447652345	2.382110307	1.384956828	1.923531053	2.659157118	2.082292187	2.918468051	2.157801282	2.932297337	2.409611192	2.04400722	1.612468317	1.272615991	1.762216625	1.759540753	2.55557761	2.388888028
606	0.271711852	0.221779405	0.270120764	0.383887995	0.298938866	0.289589266	0.183301928	0.286748234	0.275666965	0.628390822	0.587567414	0.360506936	0.373294001	0.387261789	0.225859324	0.23113859	0.281219654	0.273581158	0.210323845	0.357060141	0.429740341	0.1953125	0.181182518	0.199536213	0.209739058	0.376826196	0.44837718	0.363901019	0.365076658
607	0.001338482	0	0	0	0	0	0	0	0	0	0.001892327	0	0	0.001801218	0	0	0	0	0	0	0.000824838	0	0	0.000674109	0.000373201	0	0	0	0
608	0.063577896	0.005002543	0.026581033	0.03387247	0.021777003	0.011798081	0.007698681	0.064104773	0.030138517	0.048529192	0.040685022	0.037677685	0.036418927	0.063042617	0.021958545	0.014311987	0.032627695	0.053178539	0.035053974	0.054041535	0.044541225	0.042014898	0.014091974	0.020223265	0.068295814	0.084130982	0.066237538	0.059547439	0.110840684
609	0.010038615	0.002501271	0.00574725	0.023287323	0.001979728	0.02091478	0.005132454	0.006203688	0.009644325	0.044796177	0.019869429	0.007706799	0.0373294	0.026117656	0.026663948	0.01073399	0.00233055	0.002562821	0.007190559	0.015440439	0.005773863	0.048828125	0.002684185	0.006741088	0.005971219	0.037783375	0.020380781	0.011578669	0.031004387
610	0.00669241	0.003335029	0.008620875	0.00987947	0.015837821	0.010189252	0.002932831	0.005514389	0.006831397	0.016176397	0.017977103	0.011988354	0.019119937	0.012608523	0.01882161	0.007871593	0.0015537	0.003844232	0.00269646	0.007720219	0.0131974	0.005677689	0.002013139	0.002022326	0.010076432	0.012594458	0.022079179	0.004962287	0.003100439
611	0.108417044	0.093380802	0.095548036	0.117142293	0.102945835	0.120125918	0.076620206	0.20747889	0.083182306	0.260066697	0.168417069	0.108751499	0.138391922	0.199034547	0.059601766	0.069413137	0.098659934	0.073040403	0.088084345	0.164054659	0.205384539	0.083462028	0.08857812	0.071455536	0.085463068	0.135012594	0.120586287	0.150522694	0.180600555
612	0.003346205	0.004168786	0.001436813	0.005645412	0.003959455	0.008580423	0.000733208	0.002067896	0.002812928	0.003733015	0.009461633	0.013700976	0.006373312	0.005403653	0.000784234	0.004293596	0.00233055	0.001281411	0.00269646	0.005790164	0.004949025	0.000567769	0	0.001348218	0.004478414	0.007556675	0.005095195	0.001654096	0.003875548
613	0.174002664	0.050859187	0.114945006	0.103028763	0.087108014	0.070788487	0.028961705	0.055143891	0.112918976	0.111990443	0.115431924	0.101044699	0.076479747	0.059440182	0.046269792	0.06583514	0.079238687	0.092902267	0.055726831	0.089747549	0.127849814	0.047124818	0.059723126	0.043817074	0.071654625	0.114861461	0.076427928	0.148868599	0.111615794
